编号	纳税人识别号,纳税人名称,信用级别,评价年度,税务机关
1,91230102128176814F,哈尔滨国源土地房地产估价有限公司,2018,国家税务总局哈尔滨市道里区税务局第六税务所
1,91230102129527751M,黑龙江省神牛医药有限公司,2018,国家税务总局哈尔滨市道里区税务局第四税务所
1,91230102300900916F,哈尔滨五通商贸有限公司,2018,国家税务总局哈尔滨市道里区税务局第四税务所
1,912301023009426573,中银保险有限公司黑龙江分公司,2018,国家税务总局哈尔滨市道里区税务局第三税务所
1,912301023011230479,哈尔滨德大苗木种植有限公司,2018,国家税务总局哈尔滨市道里区税务局安静税务所
1,91230102301182039M,哈尔滨鼎越商贸有限公司,2018,国家税务总局哈尔滨市道里区税务局第四税务所
1,91230102414006111W,黑龙江少年儿童出版社有限公司,2018,国家税务总局哈尔滨市南岗区税务局芦家税务所
1,9123010242410193XK,哈尔滨道里房产经营物业管理有限责任公司友谊供暖经营分公司,2018,国家税务总局哈尔滨市道里区税务局新阳税务所
1,91230102552628576X,哈尔滨宝特朗医疗器械有限公司,2018,国家税务总局哈尔滨市道里区税务局第四税务所
1,912301025582787304,黑龙江海润电力工程建设监理有限公司,2018,国家税务总局哈尔滨市道里区税务局第六税务所
1,91230102073323839R,黑龙江远大群力购物中心有限公司,2018,国家税务总局哈尔滨市道里区税务局第四税务所
1,9123010208602642XJ,黑龙江中盈网络科技有限公司,2018,国家税务总局哈尔滨市道里区税务局第六税务所
1,91230102086049437L,哈尔滨金铭达照明电器科技发展有限公司,2018,国家税务总局哈尔滨市道里区税务局第六税务所
1,91230102095643315N,比音勒芬服饰股份有限公司哈尔滨机场分公司,2018,国家税务总局哈尔滨市道里区税务局第四税务所
1,91230102126976113W,黑龙江省机场管理集团有限公司,2018,国家税务总局哈尔滨市香坊区税务局民生税务所
1,91230102127044457P,哈尔滨市保安服务总公司,2018,国家税务总局哈尔滨市南岗区税务局奋斗税务所
1,91230102127132596T,哈尔滨大安商厦有限责任公司,2018,国家税务总局哈尔滨市道里区税务局第四税务所
1,9123010212757567XL,哈尔滨金帝公共设施有限责任公司,2018,国家税务总局哈尔滨市道里区税务局尚志税务所
1,912301021276382988,哈尔滨市丰庆加油站有限公司,2018,国家税务总局哈尔滨市道里区税务局新发税务所
1,91230102127658061K,哈尔滨建兴会计师事务所有限责任公司,2018,国家税务总局哈尔滨市道里区税务局共乐税务所
1,9123010474953192X6,黑龙江康皓医药有限公司,2018,国家税务总局哈尔滨市道外区税务局南马税务所
1,91230104756317200Q,哈尔滨金龙机电设备有限公司,2018,国家税务总局哈尔滨市道外区税务局新一税务所
1,912301047690569860,黑龙江龙飞给排水自动化设备有限公司,2018,国家税务总局哈尔滨市道外区税务局南马税务所
1,91230104775022758W,哈尔滨市建国医药连锁有限公司靖宇分店,2018,国家税务总局哈尔滨市道外区税务局仁里税务所
1,91230104781303046N,哈尔滨市黑龙科技贸易有限公司,2018,国家税务总局哈尔滨市道外区税务局南马税务所
1,91230104781317835L,哈尔滨第一机器制造有限公司,2018,国家税务总局哈尔滨市道外区税务局第六税务所
1,91230104781934489Q,黑龙江省置信房地产开发集团有限公司,2018,国家税务总局哈尔滨市道外区税务局第二税务所
1,912301047875208934,哈尔滨秋林食品有限责任公司肉制品分公司,2018,国家税务总局哈尔滨市道外区税务局新一税务所
1,91230104793054403L,哈尔滨长鑫经贸有限公司,2018,国家税务总局哈尔滨市道外区税务局第四税务所
1,91230104793082885J,哈尔滨亚辰贸易有限公司,2018,国家税务总局哈尔滨市道外区税务局火车头税务所
1,912301046968111859,哈尔滨吉祥物业管理有限公司昆仑分公司,2018,国家税务总局哈尔滨市道外区税务局南直税务所
1,91230104702998055K,哈尔滨亿人食品技术研究所添加剂技术部,2018,国家税务总局哈尔滨市道外区税务局南马税务所
1,912301047120459366,哈尔滨昌泰食品原料有限公司,2018,国家税务总局哈尔滨市道外区税务局第四税务所
1,91230104718400943A,哈尔滨市瑞特食品添加剂有限公司,2018,国家税务总局哈尔滨市道外区税务局东莱税务所
1,91230104718475531N,哈尔滨正大会计师事务所有限公司,2018,国家税务总局哈尔滨市道外区税务局太古税务所
1,91230104727719809F,哈尔滨市三棵饭店有限责任公司,2018,国家税务总局哈尔滨市道外区税务局第三税务所
1,91230104734617827R,哈尔滨中工工具有限公司,2018,国家税务总局哈尔滨市道外区税务局第四税务所
1,912301047441540884,哈尔滨钻石株洲硬质合金工具销售有限公司,2018,国家税务总局哈尔滨市道外区税务局太古税务所
1,91230104749501261L,哈尔滨市孟辉经贸有限公司,2018,国家税务总局哈尔滨市道外区税务局南马税务所
1,91230104749515145X,哈尔滨源顺经贸有限公司,2018,国家税务总局哈尔滨市道外区税务局第四税务所
1,9123010082697352X2,中国光大银行股份有限公司黑龙江分行,2018,国家税务总局哈尔滨市南岗区税务局第三税务所
1,9123010082697838X1,交通银行股份有限公司哈尔滨新兴支行,2018,国家税务总局哈尔滨市南岗区税务局第三税务所
1,9123010082698435XQ,中国人寿保险股份有限公司黑龙江省分公司,2018,国家税务总局哈尔滨市道里区税务局第三税务所
1,91230100827067617N,中国农业银行股份有限公司哈尔滨西桥支行,2018,国家税务总局哈尔滨市南岗区税务局第三税务所
1,91230100MA18W00M0Y,哈尔滨农村商业银行股份有限公司,2018,国家税务总局哈尔滨市道外区税务局第三税务所
1,91230100MA19151B26,上海外服（黑龙江）人力资源服务有限公司,2018,国家税务总局哈尔滨市香坊区税务局幸福税务所
1,91230100X07005154J,中国铁路哈尔滨局集团有限公司哈尔滨工务机械段,2018,国家税务总局哈尔滨市南岗区税务局第二税务所
1,912301020563100087,哈尔滨比利美英伟饲料有限公司,2018,国家税务总局哈尔滨市道里区税务局新农税务所
1,912301046860275067,哈尔滨居然之家家居建材市场有限公司道外分公司,2018,国家税务总局哈尔滨市道外区税务局第四税务所
1,91230104690713947F,哈尔滨益禾农资经销处,2018,国家税务总局哈尔滨市道外区税务局第四税务所
1,91230100781307004F,中铁第五勘察设计院集团有限公司东北分院,2018,国家税务总局哈尔滨市香坊区税务局成高子税务所
1,91230100781323928K,黑龙江中古建筑节能科技股份有限公司,2018,国家税务总局哈尔滨市松北区税务局第二税务所
1,912301007860109632,合众人寿保险股份有限公司黑龙江分公司,2018,国家税务总局哈尔滨市香坊区税务局第三税务所
1,91230100787500585Y,黑龙江资海科技集团股份有限公司,2018,国家税务总局哈尔滨市道外区税务局第四税务所
1,912301007875298120,哈尔滨鑫华航空工业股份有限公司,2018,国家税务总局哈尔滨市平房区税务局友协税务所
1,912301007930610805,哈尔滨银行股份有限公司金桥支行,2018,国家税务总局哈尔滨市南岗区税务局第三税务所
1,91230100799253702U,华润雪花啤酒（依兰）有限公司,2018,国家税务总局依兰县税务局第二税务分局
1,912301008269607292,中国建设银行股份有限公司黑龙江省分行,2018,国家税务总局哈尔滨市道外区税务局第三税务所
1,91230100826962206Q,国家开发银行黑龙江省分行,2018,国家税务总局哈尔滨市南岗区税务局第三税务所
1,91230100826963065P,中国农业银行股份有限公司哈尔滨中山支行,2018,国家税务总局哈尔滨市南岗区税务局第三税务所
1,91230100777875324A,上海东方泵业（集团）有限公司黑龙江省分公司,2018,国家税务总局哈尔滨市南岗区税务局先锋税务所
1,91230100777897953A,华安财产保险股份有限公司黑龙江分公司,2018,国家税务总局哈尔滨市南岗区税务局第三税务所
1,91230100781304436R,华润雪花啤酒（黑龙江）有限公司,2018,国家税务总局哈尔滨市呼兰区税务局第二税务所
1,9123010082696122XT,中国工商银行股份有限公司黑龙江省分行,2018,国家税务总局哈尔滨市道里区税务局第三税务所
1,91230100826972041R,中国建设银行股份有限公司哈尔滨铁道支行,2018,国家税务总局哈尔滨市南岗区税务局第三税务所
1,9123010082698152XB,中国农业发展银行黑龙江省分行,2018,国家税务总局哈尔滨市香坊区税务局六顺税务所
1,91230100MA18W00M0Y,哈尔滨农村商业银行股份有限公司,2018,国家税务总局哈尔滨市道里区税务局第三税务所
1,91230100MA192E7D7J,豪狮农业机械（哈尔滨）有限公司,2018,国家税务总局哈尔滨市香坊区税务局幸福税务所
1,91230102056333832A,黑龙江乐创通讯设备有限公司,2018,国家税务总局哈尔滨市道里区税务局第四税务所
1,91230102063680955K,哈尔滨鑫雨化工产品有限公司,2018,国家税务总局哈尔滨市道里区税务局新农税务所
1,9123010075630766XX,江海证券有限公司,2018,国家税务总局哈尔滨市香坊区税务局民生税务所
1,9123010076271996XQ,黑龙江省海天地理信息技术股份有限公司,2018,国家税务总局哈尔滨市呼兰区税务局第二税务所
1,91230100763176522R,上海爱谱华顿电子工业有限公司哈尔滨分公司,2018,国家税务总局哈尔滨经济技术开发区税务局第二税务所
1,912301007660172952,交通银行股份有限公司哈尔滨奋斗支行,2018,国家税务总局哈尔滨市南岗区税务局第三税务所
1,912301007692179625,宝健(中国)有限公司黑龙江分公司,2018,国家税务总局哈尔滨市南岗区税务局第六税务所
1,91230100777897953A,华安财产保险股份有限公司黑龙江分公司,2018,国家税务总局哈尔滨市呼兰区税务局利民税务所
1,91230100781307004F,中铁第五勘察设计院集团有限公司东北分院,2018,国家税务总局哈尔滨市南岗区税务局第六税务所
1,91230100781926817Y,安邦财产保险股份有限公司黑龙江分公司,2018,国家税务总局哈尔滨市南岗区税务局第三税务所
1,912301007875233304,黑龙江省九建建筑工程股份有限公司,2018,国家税务总局哈尔滨市香坊区税务局第二税务所
1,91230100795020653K,依兰龙源风力发电有限公司,2018,国家税务总局依兰县税务局第二税务分局
1,912301007313747519,哈尔滨银行股份有限公司道里支行,2018,国家税务总局哈尔滨市道外区税务局第三税务所
1,91230100738612724M,哈尔滨之星汽车有限公司,2018,国家税务总局哈尔滨市道里区税务局第四税务所
1,91230100744182003B,哈尔滨飞机工业集团有限责任公司,2018,国家税务总局哈尔滨市平房区税务局第四税务所
1,91230100746989193X,黑龙江省农村信用社联合社,2018,国家税务总局哈尔滨市道里区税务局第三税务所
1,91230100749535250T,哈尔滨市龙运公路客运有限公司,2018,国家税务总局哈尔滨市道外区税务局新一税务所
1,91230110680277504D,黑龙江誉荣经贸有限责任公司,2018,国家税务总局哈尔滨市香坊区税务局幸福税务所
1,912301106860020184,哈尔滨亿鸿琳商贸有限公司,2018,国家税务总局哈尔滨市香坊区税务局建筑税务所
1,912301106860307210,黑龙江乾达基础设施建设工程有限公司,2018,国家税务总局哈尔滨市香坊区税务局第二税务所
1,91230110690718633T,哈尔滨起迪汽车修配有限责任公司,2018,国家税务总局哈尔滨市香坊区税务局朝阳税务所
1,912301106907495282,黑龙江省众志创展医药有限公司,2018,国家税务总局哈尔滨市香坊区税务局第四税务所
1,91230110598474752F,黑龙江中农嘉禾农业科技开发有限公司,2018,国家税务总局哈尔滨市香坊区税务局黎明税务所
1,91230110607074516L,哈尔滨市丰润塑料厂,2018,国家税务总局哈尔滨市香坊区税务局第六税务所
1,91230110665666966N,哈尔滨隆吉液化气有限公司,2018,国家税务总局哈尔滨市香坊区税务局黎明税务所
1,912301106656780519,黑龙江省中西同达药品有限公司,2018,国家税务总局哈尔滨市香坊区税务局朝阳税务所
